post_date,job_family,count_id_indexed
2020-09-17,Skilled Trades,0.8183
2020-09-17,Supply Chain Staff,0.8601
2020-09-17,Unassigned,0.3018
2020-09-18,,1.1161
2020-09-18,Customer Service,0.6857
2020-09-18,Entertainment and Recreation,0.4798
2020-09-18,Facilities/Constr,0.6723
2020-09-18,Finance/Insurance,0.8194
2020-09-18,Food & Beverage,0.8273
2020-09-18,Healthcare,0.6544
2020-09-18,Hospitality Staff,0.6601
2020-09-18,Human Resources,0.5505
2020-09-18,IT,0.2423
2020-09-18,Manufacturing/Operations Staff,0.6378
2020-09-18,Marketing/Advertising,0.8554
2020-09-18,Product Management,0.8550
2020-09-18,Retail Staff,0.7861
2020-09-18,Sales,0.7037
2020-09-18,Security,0.7390
2020-09-18,Skilled Trades,0.8375
2020-09-18,Supply Chain Staff,0.8653
2020-09-18,Unassigned,0.3053
2020-09-19,,1.0955
2020-09-19,Customer Service,0.6844
2020-09-19,Entertainment and Recreation,0.4742
2020-09-19,Facilities/Constr,0.6714
2020-09-19,Finance/Insurance,0.8147
2020-09-19,Food & Beverage,0.8227
2020-09-19,Healthcare,0.6430
2020-09-19,Hospitality Staff,0.6503
2020-09-19,Human Resources,0.5329
2020-09-19,IT,0.2410
2020-09-19,Manufacturing/Operations Staff,0.6316
2020-09-19,Marketing/Advertising,0.8516
2020-09-19,Product Management,0.8545
2020-09-19,Retail Staff,0.7813
2020-09-19,Sales,0.6963
2020-09-19,Security,0.7315
2020-09-19,Skilled Trades,0.8238
2020-09-19,Supply Chain Staff,0.8592
2020-09-19,Unassigned,0.3032
2020-09-20,,1.0878
2020-09-20,Customer Service,0.6845
2020-09-20,Entertainment and Recreation,0.4736
2020-09-20,Facilities/Constr,0.6712
2020-09-20,Finance/Insurance,0.8160
2020-09-20,Food & Beverage,0.8259
2020-09-20,Healthcare,0.6413
2020-09-20,Hospitality Staff,0.6452
2020-09-20,Human Resources,0.5378
2020-09-20,IT,0.2407
2020-09-20,Manufacturing/Operations Staff,0.6323
2020-09-20,Marketing/Advertising,0.8502
2020-09-20,Product Management,0.8550
2020-09-20,Retail Staff,0.7804
2020-09-20,Sales,0.6938
2020-09-20,Security,0.7400
2020-09-20,Skilled Trades,0.8189
2020-09-20,Supply Chain Staff,0.8594
2020-09-20,Unassigned,0.3036
2020-09-21,,1.0180
2020-09-21,Customer Service,0.6346
2020-09-21,Entertainment and Recreation,0.4473
2020-09-21,Facilities/Constr,0.6137
2020-09-21,Finance/Insurance,0.7876
2020-09-21,Food & Beverage,0.7653
2020-09-21,Healthcare,0.6301
2020-09-21,Hospitality Staff,0.5977
2020-09-21,Human Resources,0.5285
2020-09-21,IT,0.2296
2020-09-21,Manufacturing/Operations Staff,0.5835
2020-09-21,Marketing/Advertising,0.7938
2020-09-21,Product Management,0.8038
2020-09-21,Retail Staff,0.7169
2020-09-21,Sales,0.6396
2020-09-21,Security,0.6927
2020-09-21,Skilled Trades,0.7602
2020-09-21,Supply Chain Staff,0.7962
2020-09-21,Unassigned,0.2884
2020-09-22,,0.7961
2020-09-22,Customer Service,0.5072
2020-09-22,Entertainment and Recreation,0.3642
2020-09-22,Facilities/Constr,0.4937
2020-09-22,Finance/Insurance,0.6316
2020-09-22,Food & Beverage,0.6091
2020-09-22,Healthcare,0.5061
2020-09-22,Hospitality Staff,0.4825
2020-09-22,Human Resources,0.4182
2020-09-22,IT,0.1844
2020-09-22,Manufacturing/Operations Staff,0.4669
2020-09-22,Marketing/Advertising,0.6384
2020-09-22,Product Management,0.6355
2020-09-22,Retail Staff,0.5680
2020-09-22,Sales,0.5136
2020-09-22,Security,0.5488
2020-09-22,Skilled Trades,0.6022
2020-09-22,Supply Chain Staff,0.6417
2020-09-22,Unassigned,0.2302
2020-09-23,,0.6139
2020-09-23,Customer Service,0.4025
2020-09-23,Entertainment and Recreation,0.2890
2020-09-23,Facilities/Constr,0.3842
2020-09-23,Finance/Insurance,0.5024
2020-09-23,Food & Beverage,0.4878
2020-09-23,Healthcare,0.4004
2020-09-23,Hospitality Staff,0.3774
2020-09-23,Human Resources,0.3108
2020-09-23,IT,0.1450
2020-09-23,Manufacturing/Operations Staff,0.3644
2020-09-23,Marketing/Advertising,0.4954
2020-09-23,Product Management,0.4891
2020-09-23,Retail Staff,0.4477
2020-09-23,Sales,0.4006
2020-09-23,Security,0.4281
2020-09-23,Skilled Trades,0.4653
2020-09-23,Supply Chain Staff,0.4841
2020-09-23,Unassigned,0.1838
2020-09-24,,0.4910
2020-09-24,Customer Service,0.3509
2020-09-24,Entertainment and Recreation,0.2305
2020-09-24,Facilities/Constr,0.2997
2020-09-24,Finance/Insurance,0.4122
2020-09-24,Food & Beverage,0.4153
2020-09-24,Healthcare,0.3371
2020-09-24,Hospitality Staff,0.2923
2020-09-24,Human Resources,0.2541
2020-09-24,IT,0.1196
2020-09-24,Manufacturing/Operations Staff,0.2880
2020-09-24,Marketing/Advertising,0.3774
2020-09-24,Product Management,0.4008
2020-09-24,Retail Staff,0.3843
2020-09-24,Sales,0.3120
2020-09-24,Security,0.3496
2020-09-24,Skilled Trades,0.3672
2020-09-24,Supply Chain Staff,0.3763
2020-09-24,Unassigned,0.1544
2020-09-25,,0.3611
2020-09-25,Customer Service,0.3012
2020-09-25,Entertainment and Recreation,0.1806
2020-09-25,Facilities/Constr,0.2199
2020-09-25,Finance/Insurance,0.3365
2020-09-25,Food & Beverage,0.3567
2020-09-25,Healthcare,0.2589
2020-09-25,Hospitality Staff,0.2170
2020-09-25,Human Resources,0.1954
2020-09-25,IT,0.0993
2020-09-25,Manufacturing/Operations Staff,0.2168
2020-09-25,Marketing/Advertising,0.2850
2020-09-25,Product Management,0.3121
2020-09-25,Retail Staff,0.3341
2020-09-25,Sales,0.2422
2020-09-25,Security,0.2792
2020-09-25,Skilled Trades,0.2679
2020-09-25,Supply Chain Staff,0.2865
2020-09-25,Unassigned,0.1268
2020-09-26,,0.3531
2020-09-26,Customer Service,0.3039
2020-09-26,Entertainment and Recreation,0.1803
2020-09-26,Facilities/Constr,0.2187
2020-09-26,Finance/Insurance,0.3296
2020-09-26,Food & Beverage,0.3476
2020-09-26,Healthcare,0.2795
2020-09-26,Hospitality Staff,0.2038
2020-09-26,Human Resources,0.1961
2020-09-26,IT,0.1004
2020-09-26,Manufacturing/Operations Staff,0.2049
2020-09-26,Marketing/Advertising,0.2757
2020-09-26,Product Management,0.2983
2020-09-26,Retail Staff,0.3344
2020-09-26,Sales,0.2407
2020-09-26,Security,0.2633
2020-09-26,Skilled Trades,0.2528
2020-09-26,Supply Chain Staff,0.2685
2020-09-26,Unassigned,0.1256
2020-09-27,,0.5093
2020-09-27,Customer Service,0.3215
2020-09-27,Entertainment and Recreation,0.2548
2020-09-27,Facilities/Constr,0.3172
2020-09-27,Finance/Insurance,0.4412
2020-09-27,Food & Beverage,0.3701
2020-09-27,Healthcare,0.3607
2020-09-27,Hospitality Staff,0.2903
2020-09-27,Human Resources,0.2718
2020-09-27,IT,0.1318
2020-09-27,Manufacturing/Operations Staff,0.3334
2020-09-27,Marketing/Advertising,0.3327
2020-09-27,Product Management,0.3948
2020-09-27,Retail Staff,0.3577
2020-09-27,Sales,0.2944
2020-09-27,Security,0.3835
2020-09-27,Skilled Trades,0.4042
2020-09-27,Supply Chain Staff,0.4114
2020-09-27,Unassigned,0.1635
2020-09-28,,0.5853
2020-09-28,Customer Service,0.3678
2020-09-28,Entertainment and Recreation,0.2749
2020-09-28,Facilities/Constr,0.3660
2020-09-28,Finance/Insurance,0.4626
2020-09-28,Food & Beverage,0.4092
2020-09-28,Healthcare,0.3749
2020-09-28,Hospitality Staff,0.3331
2020-09-28,Human Resources,0.2987
2020-09-28,IT,0.1416
2020-09-28,Manufacturing/Operations Staff,0.3640
2020-09-28,Marketing/Advertising,0.3813
2020-09-28,Product Management,0.4249
2020-09-28,Retail Staff,0.4138
2020-09-28,Sales,0.3399
2020-09-28,Security,0.4340
2020-09-28,Skilled Trades,0.4611
2020-09-28,Supply Chain Staff,0.4605
2020-09-28,Unassigned,0.1751
2020-09-29,,0.7933
2020-09-29,Customer Service,0.4894
2020-09-29,Entertainment and Recreation,0.3568
2020-09-29,Facilities/Constr,0.4941
2020-09-29,Finance/Insurance,0.6092
2020-09-29,Food & Beverage,0.5514
2020-09-29,Healthcare,0.4843
2020-09-29,Hospitality Staff,0.4451
2020-09-29,Human Resources,0.3896
2020-09-29,IT,0.1817
2020-09-29,Manufacturing/Operations Staff,0.4649
2020-09-29,Marketing/Advertising,0.5439
2020-09-29,Product Management,0.5550
2020-09-29,Retail Staff,0.5540
2020-09-29,Sales,0.4605
2020-09-29,Security,0.5719
2020-09-29,Skilled Trades,0.6108
2020-09-29,Supply Chain Staff,0.6073
2020-09-29,Unassigned,0.2294
2020-09-30,,0.9701
2020-09-30,Customer Service,0.6002
2020-09-30,Entertainment and Recreation,0.4334
2020-09-30,Facilities/Constr,0.6032
2020-09-30,Finance/Insurance,0.7363
2020-09-30,Food & Beverage,0.6773
2020-09-30,Healthcare,0.5945
2020-09-30,Hospitality Staff,0.5433
2020-09-30,Human Resources,0.4745
2020-09-30,IT,0.2205
2020-09-30,Manufacturing/Operations Staff,0.5619
2020-09-30,Marketing/Advertising,0.6838
2020-09-30,Product Management,0.6640
2020-09-30,Retail Staff,0.6748
2020-09-30,Sales,0.5682
2020-09-30,Security,0.7058
2020-09-30,Skilled Trades,0.7445
2020-09-30,Supply Chain Staff,0.7529
2020-09-30,Unassigned,0.2774
2020-10-01,,1.1212
2020-10-01,Customer Service,0.6727
2020-10-01,Entertainment and Recreation,0.5027
2020-10-01,Facilities/Constr,0.6962
2020-10-01,Finance/Insurance,0.8493
2020-10-01,Food & Beverage,0.7621
2020-10-01,Healthcare,0.7004
2020-10-01,Hospitality Staff,0.6312
2020-10-01,Human Resources,0.5485
2020-10-01,IT,0.2484
2020-10-01,Manufacturing/Operations Staff,0.6589
2020-10-01,Marketing/Advertising,0.8151
2020-10-01,Product Management,0.7643
2020-10-01,Retail Staff,0.7611
2020-10-01,Sales,0.6599
2020-10-01,Security,0.8074
2020-10-01,Skilled Trades,0.8603
2020-10-01,Supply Chain Staff,0.9130
2020-10-01,Unassigned,0.3138
2020-10-02,,1.2489
2020-10-02,Customer Service,0.7220
2020-10-02,Entertainment and Recreation,0.5449
2020-10-02,Facilities/Constr,0.7722
2020-10-02,Finance/Insurance,0.9244
2020-10-02,Food & Beverage,0.8319
2020-10-02,Healthcare,0.7875
2020-10-02,Hospitality Staff,0.7046
2020-10-02,Human Resources,0.6057
2020-10-02,IT,0.2687
2020-10-02,Manufacturing/Operations Staff,0.7269
2020-10-02,Marketing/Advertising,0.9073
2020-10-02,Product Management,0.8302
2020-10-02,Retail Staff,0.8083
2020-10-02,Sales,0.7070
2020-10-02,Security,0.9227
2020-10-02,Skilled Trades,0.9618
2020-10-02,Supply Chain Staff,1.0211
2020-10-02,Unassigned,0.3417
2020-10-03,,1.2796
2020-10-03,Customer Service,0.7329
2020-10-03,Entertainment and Recreation,0.5617
2020-10-03,Facilities/Constr,0.7873
2020-10-03,Finance/Insurance,0.9511
2020-10-03,Food & Beverage,0.8529
2020-10-03,Healthcare,0.7866
2020-10-03,Hospitality Staff,0.7374
2020-10-03,Human Resources,0.6383
2020-10-03,IT,0.2740
2020-10-03,Manufacturing/Operations Staff,0.7510
2020-10-03,Marketing/Advertising,0.9297
2020-10-03,Product Management,0.8431
2020-10-03,Retail Staff,0.8245
2020-10-03,Sales,0.7254
2020-10-03,Security,0.9632
2020-10-03,Skilled Trades,0.9952
2020-10-03,Supply Chain Staff,1.0630
2020-10-03,Unassigned,0.3493
2020-10-04,,1.1243
2020-10-04,Customer Service,0.7207
2020-10-04,Entertainment and Recreation,0.4910
2020-10-04,Facilities/Constr,0.6893
2020-10-04,Finance/Insurance,0.8391
2020-10-04,Food & Beverage,0.8352
2020-10-04,Healthcare,0.7092
2020-10-04,Hospitality Staff,0.6553
2020-10-04,Human Resources,0.5664
2020-10-04,IT,0.2421
2020-10-04,Manufacturing/Operations Staff,0.6220
2020-10-04,Marketing/Advertising,0.8690
2020-10-04,Product Management,0.7429
2020-10-04,Retail Staff,0.8061
2020-10-04,Sales,0.6724
2020-10-04,Security,0.8372
2020-10-04,Skilled Trades,0.8459
2020-10-04,Supply Chain Staff,0.9277
2020-10-04,Unassigned,0.3116
2020-10-05,,1.1466
2020-10-05,Customer Service,0.7301
2020-10-05,Entertainment and Recreation,0.5097
2020-10-05,Facilities/Constr,0.6934
2020-10-05,Finance/Insurance,0.8431
2020-10-05,Food & Beverage,0.8516
2020-10-05,Healthcare,0.7241
2020-10-05,Hospitality Staff,0.6581
2020-10-05,Human Resources,0.5647
2020-10-05,IT,0.2443
2020-10-05,Manufacturing/Operations Staff,0.6478
2020-10-05,Marketing/Advertising,0.8739
2020-10-05,Product Management,0.7542
2020-10-05,Retail Staff,0.8127
2020-10-05,Sales,0.6781
2020-10-05,Security,0.8552
2020-10-05,Skilled Trades,0.8692
2020-10-05,Supply Chain Staff,0.9573
2020-10-05,Unassigned,0.3156
2020-10-06,,1.1577
2020-10-06,Customer Service,0.7432
2020-10-06,Entertainment and Recreation,0.5193
2020-10-06,Facilities/Constr,0.6949
2020-10-06,Finance/Insurance,0.8554
2020-10-06,Food & Beverage,0.8600
2020-10-06,Healthcare,0.7422
2020-10-06,Hospitality Staff,0.6653
2020-10-06,Human Resources,0.5783
2020-10-06,IT,0.2507
2020-10-06,Manufacturing/Operations Staff,0.6698
2020-10-06,Marketing/Advertising,0.8680
2020-10-06,Product Management,0.7910
2020-10-06,Retail Staff,0.8241
2020-10-06,Sales,0.6919
2020-10-06,Security,0.8656
2020-10-06,Skilled Trades,0.8769
2020-10-06,Supply Chain Staff,0.9747
2020-10-06,Unassigned,0.3204
2020-10-07,,1.1757
2020-10-07,Customer Service,0.7487
2020-10-07,Entertainment and Recreation,0.5282
2020-10-07,Facilities/Constr,0.7047
2020-10-07,Finance/Insurance,0.8712
2020-10-07,Food & Beverage,0.8671
2020-10-07,Healthcare,0.7580
2020-10-07,Hospitality Staff,0.6741
2020-10-07,Human Resources,0.5897
2020-10-07,IT,0.2531
2020-10-07,Manufacturing/Operations Staff,0.6790
2020-10-07,Marketing/Advertising,0.8779
2020-10-07,Product Management,0.8163
2020-10-07,Retail Staff,0.8469
2020-10-07,Sales,0.7001
2020-10-07,Security,0.8581
2020-10-07,Skilled Trades,0.8855
2020-10-07,Supply Chain Staff,0.9881
2020-10-07,Unassigned,0.3249
2020-10-08,,1.1668
2020-10-08,Customer Service,0.7315
2020-10-08,Entertainment and Recreation,0.5205
2020-10-08,Facilities/Constr,0.7039
2020-10-08,Finance/Insurance,0.8520
2020-10-08,Food & Beverage,0.8569
2020-10-08,Healthcare,0.7345
2020-10-08,Hospitality Staff,0.6624
2020-10-08,Human Resources,0.5797
2020-10-08,IT,0.2507
2020-10-08,Manufacturing/Operations Staff,0.6625
2020-10-08,Marketing/Advertising,0.8740
2020-10-08,Product Management,0.8227
2020-10-08,Retail Staff,0.8284
2020-10-08,Sales,0.6996
2020-10-08,Security,0.8579
2020-10-08,Skilled Trades,0.8749
2020-10-08,Supply Chain Staff,0.9408
2020-10-08,Unassigned,0.3197
2020-10-09,,1.1641
2020-10-09,Customer Service,0.7221
2020-10-09,Entertainment and Recreation,0.5163
2020-10-09,Facilities/Constr,0.7021
2020-10-09,Finance/Insurance,0.8511
2020-10-09,Food & Beverage,0.8424
2020-10-09,Healthcare,0.7197
2020-10-09,Hospitality Staff,0.6607
2020-10-09,Human Resources,0.5778
2020-10-09,IT,0.2525
2020-10-09,Manufacturing/Operations Staff,0.6651
2020-10-09,Marketing/Advertising,0.8794
2020-10-09,Product Management,0.8440
2020-10-09,Retail Staff,0.8294
2020-10-09,Sales,0.7264
2020-10-09,Security,0.8220
2020-10-09,Skilled Trades,0.8660
2020-10-09,Supply Chain Staff,0.9273
2020-10-09,Unassigned,0.3187
2020-10-10,,1.1420
2020-10-10,Customer Service,0.7059
2020-10-10,Entertainment and Recreation,0.5062
2020-10-10,Facilities/Constr,0.6895
2020-10-10,Finance/Insurance,0.8396
2020-10-10,Food & Beverage,0.8300
2020-10-10,Healthcare,0.7013
2020-10-10,Hospitality Staff,0.6494
2020-10-10,Human Resources,0.5625
2020-10-10,IT,0.2477
2020-10-10,Manufacturing/Operations Staff,0.6561
2020-10-10,Marketing/Advertising,0.8721
2020-10-10,Product Management,0.8569
2020-10-10,Retail Staff,0.8146
2020-10-10,Sales,0.7189
2020-10-10,Security,0.7959
2020-10-10,Skilled Trades,0.8490
2020-10-10,Supply Chain Staff,0.9165
2020-10-10,Unassigned,0.3132
2020-10-11,,1.1439
2020-10-11,Customer Service,0.7062
2020-10-11,Entertainment and Recreation,0.5069
2020-10-11,Facilities/Constr,0.6896
2020-10-11,Finance/Insurance,0.8400
2020-10-11,Food & Beverage,0.8291
2020-10-11,Healthcare,0.6949
2020-10-11,Hospitality Staff,0.6504
2020-10-11,Human Resources,0.5641
2020-10-11,IT,0.2484
2020-10-11,Manufacturing/Operations Staff,0.6562
2020-10-11,Marketing/Advertising,0.8791
2020-10-11,Product Management,0.8593
2020-10-11,Retail Staff,0.8231
2020-10-11,Sales,0.7229
2020-10-11,Security,0.7970
2020-10-11,Skilled Trades,0.8515
2020-10-11,Supply Chain Staff,0.9175
2020-10-11,Unassigned,0.3136
2020-10-12,,1.1274
2020-10-12,Customer Service,0.6985
2020-10-12,Entertainment and Recreation,0.4961
2020-10-12,Facilities/Constr,0.6917
2020-10-12,Finance/Insurance,0.8341
2020-10-12,Food & Beverage,0.8260
2020-10-12,Healthcare,0.6838
2020-10-12,Hospitality Staff,0.6534
2020-10-12,Human Resources,0.5647
2020-10-12,IT,0.2442
2020-10-12,Manufacturing/Operations Staff,0.6428
2020-10-12,Marketing/Advertising,0.8695
2020-10-12,Product Management,0.8587
2020-10-12,Retail Staff,0.8225
2020-10-12,Sales,0.7143
2020-10-12,Security,0.7906
2020-10-12,Skilled Trades,0.8379
2020-10-12,Supply Chain Staff,0.9070
2020-10-12,Unassigned,0.3107
2020-10-13,,1.1029
2020-10-13,Customer Service,0.6833
2020-10-13,Entertainment and Recreation,0.4931
2020-10-13,Facilities/Constr,0.6841
2020-10-13,Finance/Insurance,0.8254
2020-10-13,Food & Beverage,0.8215
2020-10-13,Healthcare,0.6756
2020-10-13,Hospitality Staff,0.6504
2020-10-13,Human Resources,0.5642
2020-10-13,IT,0.2408
2020-10-13,Manufacturing/Operations Staff,0.6390
2020-10-13,Marketing/Advertising,0.8533
2020-10-13,Product Management,0.8453
2020-10-13,Retail Staff,0.8131
2020-10-13,Sales,0.7088
2020-10-13,Security,0.7718
2020-10-13,Skilled Trades,0.8292
2020-10-13,Supply Chain Staff,0.9132
2020-10-13,Unassigned,0.3072
2020-10-14,,1.0804
2020-10-14,Customer Service,0.6741
2020-10-14,Entertainment and Recreation,0.4871
2020-10-14,Facilities/Constr,0.6767
2020-10-14,Finance/Insurance,0.8160
2020-10-14,Food & Beverage,0.8165
2020-10-14,Healthcare,0.6587
2020-10-14,Hospitality Staff,0.6480
2020-10-14,Human Resources,0.5569
2020-10-14,IT,0.2404
2020-10-14,Manufacturing/Operations Staff,0.6379
2020-10-14,Marketing/Advertising,0.8393
2020-10-14,Product Management,0.8504
2020-10-14,Retail Staff,0.7949
2020-10-14,Sales,0.7117
2020-10-14,Security,0.7727
2020-10-14,Skilled Trades,0.8218
2020-10-14,Supply Chain Staff,0.9137
2020-10-14,Unassigned,0.3033
2020-10-15,,1.0848
2020-10-15,Customer Service,0.6747
2020-10-15,Entertainment and Recreation,0.4890
2020-10-15,Facilities/Constr,0.6717
2020-10-15,Finance/Insurance,0.8172
2020-10-15,Food & Beverage,0.8072
2020-10-15,Healthcare,0.6629
2020-10-15,Hospitality Staff,0.6511
2020-10-15,Human Resources,0.5702
2020-10-15,IT,0.2437
2020-10-15,Manufacturing/Operations Staff,0.6397
2020-10-15,Marketing/Advertising,0.8128
2020-10-15,Product Management,0.8390
2020-10-15,Retail Staff,0.7883
2020-10-15,Sales,0.7098
2020-10-15,Security,0.7725
2020-10-15,Skilled Trades,0.8245
2020-10-15,Supply Chain Staff,0.9222
2020-10-15,Unassigned,0.3040
2020-10-16,,1.0806
2020-10-16,Customer Service,0.7230
2020-10-16,Entertainment and Recreation,0.5438
2020-10-16,Facilities/Constr,0.6845
2020-10-16,Finance/Insurance,0.8361
2020-10-16,Food & Beverage,0.9194
2020-10-16,Healthcare,0.6619
2020-10-16,Hospitality Staff,0.6759
2020-10-16,Human Resources,0.5815
2020-10-16,IT,0.2449
2020-10-16,Manufacturing/Operations Staff,0.6425
2020-10-16,Marketing/Advertising,0.8400
2020-10-16,Product Management,0.8034
2020-10-16,Retail Staff,0.8645
2020-10-16,Sales,0.7178
2020-10-16,Security,0.7765
2020-10-16,Skilled Trades,0.8218
2020-10-16,Supply Chain Staff,0.9367
2020-10-16,Unassigned,0.3190
2020-10-17,,1.0892
2020-10-17,Customer Service,0.7255
2020-10-17,Entertainment and Recreation,0.5493
2020-10-17,Facilities/Constr,0.6846
2020-10-17,Finance/Insurance,0.8325
2020-10-17,Food & Beverage,0.9240
2020-10-17,Healthcare,0.6703
2020-10-17,Hospitality Staff,0.6760
2020-10-17,Human Resources,0.5813
2020-10-17,IT,0.2481
2020-10-17,Manufacturing/Operations Staff,0.6466
2020-10-17,Marketing/Advertising,0.8343
2020-10-17,Product Management,0.7831
2020-10-17,Retail Staff,0.8671
2020-10-17,Sales,0.7162
2020-10-17,Security,0.7899
2020-10-17,Skilled Trades,0.8273
2020-10-17,Supply Chain Staff,0.9394
2020-10-17,Unassigned,0.3208
2020-10-18,,1.0935
2020-10-18,Customer Service,0.7252
2020-10-18,Entertainment and Recreation,0.5470
2020-10-18,Facilities/Constr,0.6848
2020-10-18,Finance/Insurance,0.8353
2020-10-18,Food & Beverage,0.9209
2020-10-18,Healthcare,0.6731
2020-10-18,Hospitality Staff,0.6748
2020-10-18,Human Resources,0.5824
2020-10-18,IT,0.2481
2020-10-18,Manufacturing/Operations Staff,0.6454
2020-10-18,Marketing/Advertising,0.8315
2020-10-18,Product Management,0.7855
2020-10-18,Retail Staff,0.8596
2020-10-18,Sales,0.7196
2020-10-18,Security,0.7861
2020-10-18,Skilled Trades,0.8269
2020-10-18,Supply Chain Staff,0.9323
2020-10-18,Unassigned,0.3205
2020-10-19,,1.1019
2020-10-19,Customer Service,0.7289
2020-10-19,Entertainment and Recreation,0.5489
2020-10-19,Facilities/Constr,0.7015
2020-10-19,Finance/Insurance,0.9331
2020-10-19,Food & Beverage,0.9104
2020-10-19,Healthcare,0.7204
2020-10-19,Hospitality Staff,0.6725
2020-10-19,Human Resources,0.6124
2020-10-19,IT,0.2657
2020-10-19,Manufacturing/Operations Staff,0.6752
2020-10-19,Marketing/Advertising,0.8576
2020-10-19,Product Management,0.8238
2020-10-19,Retail Staff,0.8556
2020-10-19,Sales,0.7341
2020-10-19,Security,0.8099
2020-10-19,Skilled Trades,0.8314
2020-10-19,Supply Chain Staff,0.9570
2020-10-19,Unassigned,0.3462
2020-10-20,,1.1142
2020-10-20,Customer Service,0.7501
2020-10-20,Entertainment and Recreation,0.5455
2020-10-20,Facilities/Constr,0.7113
2020-10-20,Finance/Insurance,0.9514
2020-10-20,Food & Beverage,0.9222
